Date,Close/Last,Volume,Open,High,Low
10/26/2016,$35.35,N/A,$35.35,$35.35,$35.35
10/25/2016,$35.35,N/A,$35.35,$35.35,$35.35
10/24/2016,$35.35,N/A,$35.35,$35.35,$35.35
10/21/2016,$35.35,N/A,$35.35,$35.35,$35.35
10/20/2016,$35.35,N/A,$35.35,$35.35,$35.35
10/19/2016,$35.35,N/A,$35.35,$35.35,$35.35
10/18/2016,$35.35,N/A,$35.35,$35.35,$35.35
10/17/2016,$35.35,N/A,$35.35,$35.35,$35.35
10/14/2016,$35.35,N/A,$35.35,$35.35,$35.35
10/13/2016,$35.35,N/A,$35.35,$35.35,$35.35
10/12/2016,$35.35,N/A,$35.35,$35.35,$35.35
10/11/2016,$35.35,818,$36.3785,$36.3785,$35.35
10/10/2016,$36.73,N/A,$36.73,$36.73,$36.73
10/07/2016,$36.73,365,$36.73,$36.73,$36.73
10/06/2016,$41,N/A,$41,$41,$41
10/05/2016,$41,N/A,$41,$41,$41
10/04/2016,$41,N/A,$41,$41,$41
10/03/2016,$41,N/A,$41,$41,$41
09/30/2016,$41,N/A,$41,$41,$41
09/29/2016,$41,N/A,$41,$41,$41
09/28/2016,$41,N/A,$41,$41,$41
09/27/2016,$41,N/A,$41,$41,$41
09/26/2016,$41,N/A,$41,$41,$41
09/23/2016,$41,N/A,$41,$41,$41
09/22/2016,$41,N/A,$41,$41,$41
09/21/2016,$41,N/A,$41,$41,$41
09/20/2016,$41,N/A,$41,$41,$41
09/19/2016,$41,N/A,$41,$41,$41
09/16/2016,$41,N/A,$41,$41,$41
09/15/2016,$41,N/A,$41,$41,$41
09/14/2016,$41,N/A,$41,$41,$41
09/13/2016,$41,N/A,$41,$41,$41
09/12/2016,$41,N/A,$41,$41,$41
09/09/2016,$41,637,$41,$41,$41
09/08/2016,$38.7,N/A,$38.7,$38.7,$38.7
09/07/2016,$38.7,N/A,$38.7,$38.7,$38.7
09/06/2016,$38.7,N/A,$38.7,$38.7,$38.7
09/02/2016,$38.7,N/A,$38.7,$38.7,$38.7
09/01/2016,$38.7,N/A,$38.7,$38.7,$38.7
08/31/2016,$38.7,472,$38.7,$38.7,$38.7
08/30/2016,$39.5,149,$39.5,$39.5,$39.5
08/29/2016,$39.75,N/A,$39.75,$39.75,$39.75
08/26/2016,$39.75,N/A,$39.75,$39.75,$39.75
08/25/2016,$39.75,N/A,$39.75,$39.75,$39.75
08/24/2016,$39.75,N/A,$39.75,$39.75,$39.75
08/23/2016,$39.75,1358,$39.75,$39.75,$39.75
08/22/2016,$39.3,N/A,$39.3,$39.3,$39.3
08/19/2016,$39.3,N/A,$39.3,$39.3,$39.3
08/18/2016,$39.3,N/A,$39.3,$39.3,$39.3
08/17/2016,$39.3,390,$39.3,$39.3,$39.3
08/16/2016,$40.75,N/A,$40.75,$40.75,$40.75
08/15/2016,$40.75,N/A,$40.75,$40.75,$40.75
08/12/2016,$40.75,N/A,$40.75,$40.75,$40.75
08/11/2016,$40.75,N/A,$40.75,$40.75,$40.75
08/10/2016,$40.75,N/A,$40.75,$40.75,$40.75
08/09/2016,$40.75,231,$40.75,$40.75,$40.75
08/08/2016,$41,N/A,$41,$41,$41
08/05/2016,$41,N/A,$41,$41,$41
08/04/2016,$41,N/A,$41,$41,$41
08/03/2016,$41,N/A,$41,$41,$41
08/02/2016,$41,253,$41,$41,$41
08/01/2016,$41.15,N/A,$41.15,$41.15,$41.15
07/29/2016,$41.15,N/A,$41.15,$41.15,$41.15
07/28/2016,$41.15,N/A,$41.15,$41.15,$41.15
07/27/2016,$41.15,N/A,$41.15,$41.15,$41.15
07/26/2016,$41.15,N/A,$41.15,$41.15,$41.15
07/25/2016,$41.15,N/A,$41.15,$41.15,$41.15
07/22/2016,$41.15,N/A,$41.15,$41.15,$41.15
07/21/2016,$41.15,320,$41.15,$41.15,$41.15
07/20/2016,$41.9,428,$41.9,$41.9,$41.9
07/19/2016,$38,N/A,$38,$38,$38
07/18/2016,$38,N/A,$38,$38,$38
07/15/2016,$38,100,$38,$38,$38
07/14/2016,$37.49,N/A,$37.49,$37.49,$37.49
07/13/2016,$37.49,N/A,$37.49,$37.49,$37.49
07/12/2016,$37.49,N/A,$37.49,$37.49,$37.49
07/11/2016,$37.49,N/A,$37.49,$37.49,$37.49
07/08/2016,$37.49,N/A,$37.49,$37.49,$37.49
07/07/2016,$37.49,147,$37.49,$37.49,$37.49
07/06/2016,$37.15,120,$37.15,$37.15,$37.15
07/05/2016,$33.84,N/A,$33.84,$33.84,$33.84
07/01/2016,$33.84,N/A,$33.84,$33.84,$33.84
06/30/2016,$33.84,N/A,$33.84,$33.84,$33.84
06/29/2016,$33.84,N/A,$33.84,$33.84,$33.84
06/28/2016,$33.84,N/A,$33.84,$33.84,$33.84
06/27/2016,$33.84,730,$33.9,$33.9,$33.84
06/24/2016,$35,268,$35,$35,$35
06/23/2016,$35.25,N/A,$35.25,$35.25,$35.25
06/22/2016,$35.25,N/A,$35.25,$35.25,$35.25
06/21/2016,$35.25,N/A,$35.25,$35.25,$35.25
06/20/2016,$35.25,N/A,$35.25,$35.25,$35.25
06/17/2016,$35.25,N/A,$35.25,$35.25,$35.25
06/16/2016,$35.25,N/A,$35.25,$35.25,$35.25
06/15/2016,$35.25,221,$35.25,$35.25,$35.25
06/14/2016,$37,N/A,$37,$37,$37
06/13/2016,$37,154,$37,$37,$37
06/10/2016,$37.35,N/A,$37.35,$37.35,$37.35
06/09/2016,$37.35,N/A,$37.35,$37.35,$37.35
06/08/2016,$37.35,N/A,$37.35,$37.35,$37.35
06/07/2016,$37.35,N/A,$37.35,$37.35,$37.35
06/06/2016,$37.35,326,$37.35,$37.35,$37.35
06/03/2016,$37.59,N/A,$37.59,$37.59,$37.59
06/02/2016,$37.59,475,$37.59,$37.59,$37.59
06/01/2016,$35.22,N/A,$35.22,$35.22,$35.22
05/31/2016,$35.22,N/A,$35.22,$35.22,$35.22
05/27/2016,$35.22,N/A,$35.22,$35.22,$35.22
05/26/2016,$35.22,N/A,$35.22,$35.22,$35.22
05/25/2016,$35.22,375,$34.81,$35.22,$34.81
05/24/2016,$33.75,N/A,$33.75,$33.75,$33.75
05/23/2016,$33.75,N/A,$33.75,$33.75,$33.75
05/20/2016,$33.75,N/A,$33.75,$33.75,$33.75
05/19/2016,$33.75,N/A,$33.75,$33.75,$33.75
05/18/2016,$33.75,N/A,$33.75,$33.75,$33.75
05/17/2016,$33.75,N/A,$33.75,$33.75,$33.75
05/16/2016,$33.75,671,$33.75,$33.75,$33.75
05/13/2016,$34.25,1010,$33.5,$34.25,$33.5
05/12/2016,$30.14,N/A,$30.14,$30.14,$30.14
05/11/2016,$30.14,N/A,$30.14,$30.14,$30.14
05/10/2016,$30.14,N/A,$30.14,$30.14,$30.14
05/09/2016,$30.14,N/A,$30.14,$30.14,$30.14
05/06/2016,$30.14,N/A,$30.14,$30.14,$30.14
05/05/2016,$30.14,N/A,$30.14,$30.14,$30.14
05/04/2016,$30.14,N/A,$30.14,$30.14,$30.14
05/03/2016,$30.14,N/A,$30.14,$30.14,$30.14
05/02/2016,$30.14,3606,$30.14,$30.14,$30.14
04/29/2016,$29,N/A,$29,$29,$29
04/28/2016,$29,857,$29.3406,$29.3406,$29
04/27/2016,$30.4,N/A,$30.4,$30.4,$30.4
04/26/2016,$30.4,N/A,$30.4,$30.4,$30.4
04/25/2016,$30.4,N/A,$30.4,$30.4,$30.4
04/22/2016,$30.4,N/A,$30.4,$30.4,$30.4
04/21/2016,$30.4,N/A,$30.4,$30.4,$30.4
04/20/2016,$30.4,N/A,$30.4,$30.4,$30.4
04/19/2016,$30.4,N/A,$30.4,$30.4,$30.4
04/18/2016,$30.4,N/A,$30.4,$30.4,$30.4
04/15/2016,$30.4,N/A,$30.4,$30.4,$30.4
04/14/2016,$30.4,200,$30.4,$30.4,$30.4
04/13/2016,$31.2,N/A,$31.2,$31.2,$31.2
04/12/2016,$31.2,N/A,$31.2,$31.2,$31.2
04/11/2016,$31.2,N/A,$31.2,$31.2,$31.2
04/08/2016,$31.2,N/A,$31.2,$31.2,$31.2
04/07/2016,$31.2,N/A,$31.2,$31.2,$31.2
04/06/2016,$31.2,N/A,$31.2,$31.2,$31.2
04/05/2016,$31.2,N/A,$31.2,$31.2,$31.2
04/04/2016,$31.2,176,$31.2,$31.2,$31.2
04/01/2016,$29.65,N/A,$29.65,$29.65,$29.65
03/31/2016,$29.65,N/A,$29.65,$29.65,$29.65
03/30/2016,$29.65,N/A,$29.65,$29.65,$29.65
03/29/2016,$29.65,N/A,$29.65,$29.65,$29.65
03/28/2016,$29.65,N/A,$29.65,$29.65,$29.65
03/24/2016,$29.65,N/A,$29.65,$29.65,$29.65
03/23/2016,$29.65,N/A,$29.65,$29.65,$29.65
03/22/2016,$29.65,N/A,$29.65,$29.65,$29.65
03/21/2016,$29.65,N/A,$29.65,$29.65,$29.65
03/18/2016,$29.65,N/A,$29.65,$29.65,$29.65
03/17/2016,$29.65,168,$29.65,$29.65,$29.65
03/16/2016,$29.65,N/A,$29.65,$29.65,$29.65
03/15/2016,$29.65,N/A,$29.65,$29.65,$29.65
03/14/2016,$29.65,N/A,$29.65,$29.65,$29.65
03/11/2016,$29.65,N/A,$29.65,$29.65,$29.65
03/10/2016,$29.65,250,$29.65,$29.65,$29.65
03/09/2016,$29,N/A,$29,$29,$29
03/08/2016,$29,N/A,$29,$29,$29
03/07/2016,$29,N/A,$29,$29,$29
03/04/2016,$29,N/A,$29,$29,$29
03/03/2016,$29,262,$29,$29,$29
03/02/2016,$30.75,N/A,$30.75,$30.75,$30.75
03/01/2016,$30.75,569,$30.75,$30.75,$30.75
02/29/2016,$29.3,N/A,$29.3,$29.3,$29.3
02/26/2016,$29.3,250,$29.3,$29.3,$29.3
02/25/2016,$26.4,N/A,$26.4,$26.4,$26.4
02/24/2016,$26.4,N/A,$26.4,$26.4,$26.4
02/23/2016,$26.4,N/A,$26.4,$26.4,$26.4
02/22/2016,$26.4,183,$26.4,$26.4,$26.4
02/19/2016,$26.75,N/A,$26.75,$26.75,$26.75
02/18/2016,$26.75,N/A,$26.75,$26.75,$26.75
02/17/2016,$26.75,N/A,$26.75,$26.75,$26.75
02/16/2016,$26.75,N/A,$26.75,$26.75,$26.75
02/12/2016,$26.75,N/A,$26.75,$26.75,$26.75
02/11/2016,$26.75,N/A,$26.75,$26.75,$26.75
02/10/2016,$26.75,N/A,$26.75,$26.75,$26.75
02/09/2016,$26.75,N/A,$26.75,$26.75,$26.75
02/08/2016,$26.75,N/A,$26.75,$26.75,$26.75
02/05/2016,$26.75,N/A,$26.75,$26.75,$26.75
02/04/2016,$26.75,N/A,$26.75,$26.75,$26.75
02/03/2016,$26.75,455,$26.75,$26.75,$26.75
02/02/2016,$27,N/A,$27,$27,$27
02/01/2016,$27,N/A,$27,$27,$27
01/29/2016,$27,N/A,$27,$27,$27
01/28/2016,$27,200,$27,$27,$27
01/27/2016,$26.35,N/A,$26.35,$26.35,$26.35
01/26/2016,$26.35,N/A,$26.35,$26.35,$26.35
01/25/2016,$26.35,N/A,$26.35,$26.35,$26.35
01/22/2016,$26.35,130,$26.35,$26.35,$26.35
01/21/2016,$27,N/A,$27,$27,$27
01/20/2016,$27,N/A,$27,$27,$27
01/19/2016,$27,N/A,$27,$27,$27
01/15/2016,$27,N/A,$27,$27,$27
01/14/2016,$27,N/A,$27,$27,$27
01/13/2016,$27,350,$27,$27,$27
01/12/2016,$25.96,N/A,$25.96,$25.96,$25.96
01/11/2016,$25.96,N/A,$25.96,$25.96,$25.96
01/08/2016,$25.96,N/A,$25.96,$25.96,$25.96
01/07/2016,$25.96,145,$25.96,$25.96,$25.96
01/06/2016,$28.5,N/A,$28.5,$28.5,$28.5
01/05/2016,$28.5,N/A,$28.5,$28.5,$28.5
01/04/2016,$28.5,200,$28.5,$28.5,$28.5
12/31/2015,$29.5,N/A,$29.5,$29.5,$29.5
12/30/2015,$29.5,N/A,$29.5,$29.5,$29.5
12/29/2015,$29.5,N/A,$29.5,$29.5,$29.5
12/28/2015,$29.5,N/A,$29.5,$29.5,$29.5
12/24/2015,$29.5,N/A,$29.5,$29.5,$29.5
12/23/2015,$29.5,N/A,$29.5,$29.5,$29.5
12/22/2015,$29.5,N/A,$29.5,$29.5,$29.5
12/21/2015,$29.5,N/A,$29.5,$29.5,$29.5
12/18/2015,$29.5,300,$29.5,$29.5,$29.5
12/17/2015,$29.34,N/A,$29.34,$29.34,$29.34
12/16/2015,$29.34,N/A,$29.34,$29.34,$29.34
12/15/2015,$29.34,N/A,$29.34,$29.34,$29.34
12/14/2015,$29.34,302,$29.34,$29.34,$29.34
12/11/2015,$28.8,1000,$28.8,$28.8,$28.8
12/10/2015,$29.25,300,$29.25,$29.25,$29.25
12/09/2015,$29.55,N/A,$29.55,$29.55,$29.55
12/08/2015,$29.55,N/A,$29.55,$29.55,$29.55
12/07/2015,$29.55,N/A,$29.55,$29.55,$29.55
12/04/2015,$29.55,250,$29.55,$29.55,$29.55
12/03/2015,$29,N/A,$29,$29,$29
12/02/2015,$29,N/A,$29,$29,$29
12/01/2015,$29,400,$29,$29,$29
11/30/2015,$27.7,6073,$27.7,$27.7,$27.7
11/27/2015,$28.27,N/A,$28.27,$28.27,$28.27
11/25/2015,$28.27,2698,$28.27,$28.27,$28.27
11/24/2015,$28.38,N/A,$28.38,$28.38,$28.38
11/23/2015,$28.38,N/A,$28.38,$28.38,$28.38
11/20/2015,$28.38,N/A,$28.38,$28.38,$28.38
11/19/2015,$28.38,N/A,$28.38,$28.38,$28.38
11/18/2015,$28.38,N/A,$28.38,$28.38,$28.38
11/17/2015,$28.38,N/A,$28.38,$28.38,$28.38
11/16/2015,$28.38,N/A,$28.38,$28.38,$28.38
11/13/2015,$28.38,192,$28.38,$28.38,$28.38
11/12/2015,$28.15,200,$28.15,$28.15,$28.15
11/11/2015,$27.66,300,$27.66,$27.66,$27.66
11/10/2015,$30.15,N/A,$30.15,$30.15,$30.15
11/09/2015,$30.15,N/A,$30.15,$30.15,$30.15
11/06/2015,$30.15,N/A,$30.15,$30.15,$30.15
11/05/2015,$30.15,123,$30.15,$30.15,$30.15
11/04/2015,$29.75,N/A,$29.75,$29.75,$29.75
11/03/2015,$29.75,N/A,$29.75,$29.75,$29.75
11/02/2015,$29.75,245,$29.75,$29.75,$29.75
10/30/2015,$28.1,N/A,$28.1,$28.1,$28.1
10/29/2015,$28.1,N/A,$28.1,$28.1,$28.1
10/28/2015,$28.1,N/A,$28.1,$28.1,$28.1
10/27/2015,$28.1,N/A,$28.1,$28.1,$28.1
10/26/2015,$28.1,N/A,$28.1,$28.1,$28.1
10/23/2015,$28.1,N/A,$28.1,$28.1,$28.1
10/22/2015,$28.1,118,$28.1,$28.1,$28.1
10/21/2015,$28.3,N/A,$28.3,$28.3,$28.3
10/20/2015,$28.3,N/A,$28.3,$28.3,$28.3
10/19/2015,$28.3,N/A,$28.3,$28.3,$28.3
10/16/2015,$28.3,1133,$28.75,$28.75,$28.3
10/15/2015,$27.85,1000,$27.85,$27.85,$27.85
10/14/2015,$27,410,$27,$27,$27
10/13/2015,$24,N/A,$24,$24,$24
10/12/2015,$24,N/A,$24,$24,$24
10/09/2015,$24,532,$24,$24,$24
10/08/2015,$23.69,500,$23.69,$23.69,$23.69
10/07/2015,$22.15,N/A,$22.15,$22.15,$22.15
10/06/2015,$22.15,209,$22.14,$22.15,$22.14
10/05/2015,$20.23,N/A,$20.23,$20.23,$20.23
10/02/2015,$20.23,N/A,$20.23,$20.23,$20.23
10/01/2015,$20.23,N/A,$20.23,$20.23,$20.23
09/30/2015,$20.23,N/A,$20.23,$20.23,$20.23
09/29/2015,$20.23,N/A,$20.23,$20.23,$20.23
09/28/2015,$20.23,N/A,$20.23,$20.23,$20.23
09/25/2015,$20.23,N/A,$20.23,$20.23,$20.23
09/24/2015,$20.23,N/A,$20.23,$20.23,$20.23
09/23/2015,$20.23,1227,$20.24,$20.24,$20.23
09/22/2015,$20.04,300,$20.04,$20.04,$20.04
09/21/2015,$19.4,N/A,$19.4,$19.4,$19.4
09/18/2015,$19.4,N/A,$19.4,$19.4,$19.4
09/17/2015,$19.4,470,$19.15,$19.4,$19.15
09/16/2015,$18.32,N/A,$18.32,$18.32,$18.32
09/15/2015,$18.32,N/A,$18.32,$18.32,$18.32
09/14/2015,$18.32,105,$18.32,$18.32,$18.32
09/11/2015,$18.62,N/A,$18.62,$18.62,$18.62
09/10/2015,$18.62,N/A,$18.62,$18.62,$18.62
09/09/2015,$18.62,N/A,$18.62,$18.62,$18.62
09/08/2015,$18.62,N/A,$18.62,$18.62,$18.62
09/04/2015,$18.62,N/A,$18.62,$18.62,$18.62
09/03/2015,$18.62,N/A,$18.62,$18.62,$18.62
09/02/2015,$18.62,N/A,$18.62,$18.62,$18.62
09/01/2015,$18.62,165,$18.62,$18.62,$18.62
08/31/2015,$18.95,N/A,$18.95,$18.95,$18.95
08/28/2015,$18.95,N/A,$18.95,$18.95,$18.95
08/27/2015,$18.95,1885,$18.84,$18.95,$18.84
08/26/2015,$18.03,N/A,$18.03,$18.03,$18.03
08/25/2015,$18.03,N/A,$18.03,$18.03,$18.03
08/24/2015,$18.03,100,$18.03,$18.03,$18.03
08/21/2015,$19.5,N/A,$19.5,$19.5,$19.5
08/20/2015,$19.5,N/A,$19.5,$19.5,$19.5
08/19/2015,$19.5,1500,$19.5,$19.5,$19.5
08/18/2015,$19.9,N/A,$19.9,$19.9,$19.9
08/17/2015,$19.9,N/A,$19.9,$19.9,$19.9
08/14/2015,$19.9,N/A,$19.9,$19.9,$19.9
08/13/2015,$19.9,N/A,$19.9,$19.9,$19.9
08/12/2015,$19.9,N/A,$19.9,$19.9,$19.9
08/11/2015,$19.9,N/A,$19.9,$19.9,$19.9
08/10/2015,$19.9,109,$19.9,$19.9,$19.9
08/07/2015,$19.55,240,$19.55,$19.55,$19.55
08/06/2015,$18.73,N/A,$18.73,$18.73,$18.73
08/05/2015,$18.73,N/A,$18.73,$18.73,$18.73
08/04/2015,$18.73,N/A,$18.73,$18.73,$18.73
08/03/2015,$18.73,N/A,$18.73,$18.73,$18.73
07/31/2015,$18.73,N/A,$18.73,$18.73,$18.73
07/30/2015,$18.73,N/A,$18.73,$18.73,$18.73
07/29/2015,$18.73,N/A,$18.73,$18.73,$18.73
07/28/2015,$18.73,N/A,$18.73,$18.73,$18.73
07/27/2015,$18.73,N/A,$18.73,$18.73,$18.73
07/24/2015,$18.73,N/A,$18.73,$18.73,$18.73
07/23/2015,$18.73,N/A,$18.73,$18.73,$18.73
07/22/2015,$18.73,N/A,$18.73,$18.73,$18.73
07/21/2015,$18.73,N/A,$18.73,$18.73,$18.73
07/20/2015,$18.73,N/A,$18.73,$18.73,$18.73
07/17/2015,$18.73,N/A,$18.73,$18.73,$18.73
07/16/2015,$18.73,N/A,$18.73,$18.73,$18.73
07/15/2015,$18.73,N/A,$18.73,$18.73,$18.73
07/14/2015,$18.73,N/A,$18.73,$18.73,$18.73
07/13/2015,$18.73,N/A,$18.73,$18.73,$18.73
07/10/2015,$18.73,250,$18.73,$18.73,$18.73
07/09/2015,$17.6,N/A,$17.6,$17.6,$17.6
07/08/2015,$17.6,N/A,$17.6,$17.6,$17.6
07/07/2015,$17.6,N/A,$17.6,$17.6,$17.6
07/06/2015,$17.6,N/A,$17.6,$17.6,$17.6
07/02/2015,$17.6,105,$17.6,$17.6,$17.6
07/01/2015,$17.45,N/A,$17.45,$17.45,$17.45
06/30/2015,$17.45,6500,$17.45,$17.45,$17.45
06/29/2015,$18.5,N/A,$18.5,$18.5,$18.5
06/26/2015,$18.5,N/A,$18.5,$18.5,$18.5
06/25/2015,$18.5,N/A,$18.5,$18.5,$18.5
06/24/2015,$18.5,145,$18.5,$18.5,$18.5
06/23/2015,$18.14,N/A,$18.14,$18.14,$18.14
06/22/2015,$18.14,N/A,$18.14,$18.14,$18.14
06/19/2015,$18.14,N/A,$18.14,$18.14,$18.14
06/18/2015,$18.14,N/A,$18.14,$18.14,$18.14
06/17/2015,$18.14,250,$18.14,$18.14,$18.14
06/16/2015,$18.2455,N/A,$18.2455,$18.2455,$18.2455
06/15/2015,$18.2455,N/A,$18.2455,$18.2455,$18.2455
06/12/2015,$18.2455,N/A,$18.2455,$18.2455,$18.2455
06/11/2015,$18.2455,N/A,$18.2455,$18.2455,$18.2455
06/10/2015,$18.2455,100,$18.2455,$18.2455,$18.2455
06/09/2015,$18.92,N/A,$18.92,$18.92,$18.92
06/08/2015,$18.92,N/A,$18.92,$18.92,$18.92
06/05/2015,$18.92,N/A,$18.92,$18.92,$18.92
06/04/2015,$18.92,N/A,$18.92,$18.92,$18.92
06/03/2015,$18.92,N/A,$18.92,$18.92,$18.92
06/02/2015,$18.92,N/A,$18.92,$18.92,$18.92
06/01/2015,$18.92,N/A,$18.92,$18.92,$18.92
05/29/2015,$18.92,N/A,$18.92,$18.92,$18.92
05/28/2015,$18.92,N/A,$18.92,$18.92,$18.92
05/27/2015,$18.92,N/A,$18.92,$18.92,$18.92
05/26/2015,$18.92,N/A,$18.92,$18.92,$18.92
05/22/2015,$18.92,N/A,$18.92,$18.92,$18.92
05/21/2015,$18.92,N/A,$18.92,$18.92,$18.92
05/20/2015,$18.92,N/A,$18.92,$18.92,$18.92
05/19/2015,$18.92,N/A,$18.92,$18.92,$18.92
05/18/2015,$18.92,N/A,$18.92,$18.92,$18.92
05/15/2015,$18.92,N/A,$18.92,$18.92,$18.92
05/14/2015,$18.92,N/A,$18.92,$18.92,$18.92
05/13/2015,$18.92,N/A,$18.92,$18.92,$18.92
05/12/2015,$18.92,N/A,$18.92,$18.92,$18.92
05/11/2015,$18.92,N/A,$18.92,$18.92,$18.92
05/08/2015,$18.92,200,$18.92,$18.92,$18.92
05/07/2015,$18.19,N/A,$18.19,$18.19,$18.19
05/06/2015,$18.19,N/A,$18.19,$18.19,$18.19
05/05/2015,$18.19,N/A,$18.19,$18.19,$18.19
05/04/2015,$18.19,N/A,$18.19,$18.19,$18.19
05/01/2015,$18.19,400,$18.19,$18.19,$18.19
04/30/2015,$19,N/A,$19,$19,$19
04/29/2015,$19,N/A,$19,$19,$19
04/28/2015,$19,N/A,$19,$19,$19
04/27/2015,$19,N/A,$19,$19,$19
04/24/2015,$19,130,$19,$19,$19
04/23/2015,$18.7,N/A,$18.7,$18.7,$18.7
04/22/2015,$18.7,N/A,$18.7,$18.7,$18.7
04/21/2015,$18.7,N/A,$18.7,$18.7,$18.7
04/20/2015,$18.7,N/A,$18.7,$18.7,$18.7
04/17/2015,$18.7,350,$18.5,$18.7,$18.5
04/16/2015,$18.9,N/A,$18.9,$18.9,$18.9
04/15/2015,$18.9,N/A,$18.9,$18.9,$18.9
04/14/2015,$18.9,N/A,$18.9,$18.9,$18.9
04/13/2015,$18.9,200,$18.9,$18.9,$18.9
04/10/2015,$19.18,N/A,$19.18,$19.18,$19.18
04/09/2015,$19.18,N/A,$19.18,$19.18,$19.18
04/08/2015,$19.18,100,$19.18,$19.18,$19.18
04/07/2015,$18.4,N/A,$18.4,$18.4,$18.4
04/06/2015,$18.4,N/A,$18.4,$18.4,$18.4
04/02/2015,$18.4,N/A,$18.4,$18.4,$18.4
04/01/2015,$18.4,N/A,$18.4,$18.4,$18.4
03/31/2015,$18.4,N/A,$18.4,$18.4,$18.4
03/30/2015,$18.4,N/A,$18.4,$18.4,$18.4
03/27/2015,$18.4,N/A,$18.4,$18.4,$18.4
03/26/2015,$18.4,120,$18.4,$18.4,$18.4
03/25/2015,$18.8,N/A,$18.8,$18.8,$18.8
03/24/2015,$18.8,N/A,$18.8,$18.8,$18.8
03/23/2015,$18.8,N/A,$18.8,$18.8,$18.8
03/20/2015,$18.8,1155,$18.25,$18.8,$18.25
03/19/2015,$18.25,N/A,$18.25,$18.25,$18.25
03/18/2015,$18.25,N/A,$18.25,$18.25,$18.25
03/17/2015,$18.25,N/A,$18.25,$18.25,$18.25
03/16/2015,$18.25,N/A,$18.25,$18.25,$18.25
03/13/2015,$18.25,N/A,$18.25,$18.25,$18.25
03/12/2015,$18.25,N/A,$18.25,$18.25,$18.25
03/11/2015,$18.25,N/A,$18.25,$18.25,$18.25
03/10/2015,$18.25,N/A,$18.25,$18.25,$18.25
03/09/2015,$18.25,N/A,$18.25,$18.25,$18.25
03/06/2015,$18.25,N/A,$18.25,$18.25,$18.25
03/05/2015,$18.25,N/A,$18.25,$18.25,$18.25
03/04/2015,$18.25,N/A,$18.25,$18.25,$18.25
03/03/2015,$18.25,N/A,$18.25,$18.25,$18.25
03/02/2015,$18.25,N/A,$18.25,$18.25,$18.25
02/27/2015,$18.25,440,$18.3,$18.3,$18.25
02/26/2015,$18.9,N/A,$18.9,$18.9,$18.9
02/25/2015,$18.9,310,$18.9,$18.9,$18.9
02/24/2015,$18.71,N/A,$18.71,$18.71,$18.71
02/23/2015,$18.71,240,$18.71,$18.71,$18.71
02/20/2015,$18.95,125,$18.95,$18.95,$18.95
02/19/2015,$20.6,N/A,$20.6,$20.6,$20.6
02/18/2015,$20.6,N/A,$20.6,$20.6,$20.6
02/17/2015,$20.6,N/A,$20.6,$20.6,$20.6
02/13/2015,$20.6,N/A,$20.6,$20.6,$20.6
02/12/2015,$20.6,1257,$20.16,$20.6,$20.16
02/11/2015,$19.6,N/A,$19.6,$19.6,$19.6
02/10/2015,$19.6,N/A,$19.6,$19.6,$19.6
02/09/2015,$19.6,1225,$19.6,$19.6,$19.6
02/06/2015,$20.15,N/A,$20.15,$20.15,$20.15
02/05/2015,$20.15,N/A,$20.15,$20.15,$20.15
02/04/2015,$20.15,N/A,$20.15,$20.15,$20.15
02/03/2015,$20.15,665,$20.15,$20.15,$20.15
02/02/2015,$19.9,425,$19.9,$19.9,$19.9
01/30/2015,$20.13,277,$20.13,$20.13,$20.13
01/29/2015,$18.2,N/A,$18.2,$18.2,$18.2
01/28/2015,$18.2,N/A,$18.2,$18.2,$18.2
01/27/2015,$18.2,N/A,$18.2,$18.2,$18.2
01/26/2015,$18.2,N/A,$18.2,$18.2,$18.2
01/23/2015,$18.2,530,$18,$18.2,$18
01/22/2015,$18.05,N/A,$18.05,$18.05,$18.05
01/21/2015,$18.05,N/A,$18.05,$18.05,$18.05
01/20/2015,$18.05,789,$18.05,$18.05,$18.05
01/16/2015,$18.55,325,$18.39,$18.55,$18.39
01/15/2015,$18.81,N/A,$18.81,$18.81,$18.81
01/14/2015,$18.81,250,$18.81,$18.81,$18.81
01/13/2015,$19.11,N/A,$19.11,$19.11,$19.11
01/12/2015,$19.11,200,$19.11,$19.11,$19.11
01/09/2015,$18.7,N/A,$18.7,$18.7,$18.7
01/08/2015,$18.7,1300,$18.6,$18.7,$18.6
01/07/2015,$18.33,100,$18.33,$18.33,$18.33
01/06/2015,$18.52,132,$18.52,$18.52,$18.52
01/05/2015,$18.35,N/A,$18.35,$18.35,$18.35
01/02/2015,$18.35,N/A,$18.35,$18.35,$18.35
12/31/2014,$18.35,N/A,$18.35,$18.35,$18.35
12/30/2014,$18.35,N/A,$18.35,$18.35,$18.35
12/29/2014,$18.35,N/A,$18.35,$18.35,$18.35
12/26/2014,$18.35,N/A,$18.35,$18.35,$18.35
12/24/2014,$18.35,686,$18.35,$18.35,$18.35
12/23/2014,$18.2034,2100,$18.11,$18.2034,$18.11
12/22/2014,$18.4,2000,$18.45,$18.45,$18.4
12/19/2014,$18.48,175,$18.48,$18.48,$18.48
12/18/2014,$17.58,N/A,$17.58,$17.58,$17.58
12/17/2014,$17.58,N/A,$17.58,$17.58,$17.58
12/16/2014,$17.58,100,$17.58,$17.58,$17.58
12/15/2014,$17.59,1000,$17.59,$17.59,$17.59
